tid	index	output	input
471595743216951296	2563	"['laughing out loud', 'the fuck', '....', 'shaking my head', '""', '@juju_elihle', ':', 'laughing out loud', '1', 'glass', 'of', 'wine', 'and', '@sazzie_twitt', 'is', 'drunk', ':', '""""""""', 'd', '""']"	"['Lol', 'dafuq', '....', 'smh', '""', '@Juju_Elihle', ':', 'Lol', '1', 'glass', 'of', 'wine', 'and', '@sazzie_twitt', 'is', 'drunk', ':', '""""""""', 'D', '""']"
472183889478561792	2565	['rt', '@averydunn_', ':', 'does', 'k', 'dolla', 'sign', 'want', 'in', 'the', 'gm', 'or', 'nah', '...?']	['RT', '@averydunn_', ':', 'Does', 'k', 'dolla', 'sign', 'want', 'in', 'the', 'gm', 'or', 'nah', '...?']
472049222980993024	2567	['@niggeerrich', 'are', 'you', 'home', 'nigger', '?']	['@NiggeerRich', 'are', 'u', 'home', 'niggah', '?']
471571403645263872	2568	['@dilipkpandey', '@arvindkejriwal', 'next', 'time', 'try', 'to', 'fight', 'the', 'elction', 'with', 'winning', 'spirit', 'not', 'with', 'spirit', 'to', 'defeat', 'others', '.']	['@dilipkpandey', '@ArvindKejriwal', 'next', 'time', 'try', 'to', 'fight', 'the', 'elction', 'with', 'winning', 'spirite', 'not', 'with', 'spirite', 'to', 'defeat', 'others', '.']
470944275518062592	2569	"['""', '@tvvittergod', ':', 'laughing my ass off', 'her', 'titys', 'really', 'do', 'look', 'like', 'krabby', 'patty', 'buns', 'http://t.co/otvftxstvr', '""', 'like', ""they're"", 'allergic', 'to', 'her', 'face']"	"['""', '@TvvitterGod', ':', 'Lmao', 'her', 'titys', 'really', 'do', 'look', 'like', 'Krabby', 'Patty', 'buns', 'http://t.co/oTvFtXsTvr', '""', 'like', ""they're"", 'Allergic', 'to', 'her', 'face']"
471066216526667778	2572	['rt', '@voodoochild42', ':', 'insecure', 'best friends', 'showing', 'all', 'kinds', 'of', 'pda', 'because', 'i', 'came', 'around', 'the', 'corner']	['RT', '@Voodoochild42', ':', 'Insecure', 'bfs', 'showin', 'all', 'kinds', 'of', 'pda', 'cuz', 'I', 'came', 'around', 'the', 'corner']
470374273803354113	2578	['channing', 'tatum', '&', 'jonah', 'hill', 'take', 'silly', 'selfies', 'with', 'fans', '!', 'http://t.co/k2gqjaajao', '#fashion']	['Channing', 'Tatum', '&', 'Jonah', 'Hill', 'Take', 'Silly', 'Selfies', 'with', 'Fans', '!', 'http://t.co/K2gqJaAjAo', '#fashion']
470595225530810368	2579	['marwan', 'asmar', 'writes', 'the', 'road', 'ahead', 'looks', 'intractable', 'for', '#libya', ':', 'http://t.co/d27xalsqdn']	['Marwan', 'Asmar', 'writes', 'the', 'road', 'ahead', 'looks', 'intractable', 'for', '#Libya', ':', 'http://t.co/D27xALsqDn']
469896685167329280	2580	['@kb32904', 'ha', '!', 'labor', 'v', 'weak', 'round', 'lizard', 'point', 'now', 'you', 'mention', 'it']	['@kb32904', 'Ha', '!', 'Labour', 'v', 'weak', 'round', 'Lizard', 'Point', 'now', 'you', 'mention', 'it']
471069873939185664	2582	['u', '.', 'o', '.', 'e', '.', 'n', '.', 'o', 'dawwg']	['U', '.', 'O', '.', 'E', '.', 'N', '.', 'O', 'dawwg']
471304746578767872	2585	"['@shaigoddess', 'yeah', 'i', 'know', ""it's"", 'a', 'guy', 'haha', 'i', 'was', 'just', 'saying', '(:', 'do', 'you', 'need to', 'talk', '?']"	"['@shaigoddess', 'yeah', 'I', 'know', ""it's"", 'a', 'guy', 'haha', 'I', 'was', 'just', 'saying', '(:', 'do', 'you', 'needto', 'talk', '?']"
471513778094632960	2590	['enright', ',', 'lonergan', 'to', 'miss', 'for', 'cats', 'http://t.co/adbusqgfaw']	['Enright', ',', 'Lonergan', 'to', 'miss', 'for', 'Cats', 'http://t.co/adbUSqgFAW']
470558575690268672	2592	"['god', ""didn't"", 'sleep', 'oh', '.', 'god', 'saw', 'everything', 'what', 'you', 'did', 'to', 'me', '.', 'just', 'wait', 'and', 'see', '.', 'sooner', 'or', 'later', 'ko', 'kna', 'blik', 'jga', 'tu', '.', 'what', 'goes', 'around', 'comes', 'around']"	"['god', ""didn't"", 'sleep', 'oh', '.', 'god', 'saw', 'everything', 'wat', 'u', 'did', 'to', 'me', '.', 'just', 'wait', 'and', 'see', '.', 'sooner', 'or', 'later', 'ko', 'kna', 'blik', 'jga', 'tu', '.', 'wat', 'goes', 'around', 'comes', 'around']"
470547288834576386	2593	['rt', '@natnatnatchiu', ':', 'new', 'method', 'of', 'ponning', 'school', 'hahhahaha', 'http://t.co/xrvmh0dmhc']	['RT', '@natnatnatchiu', ':', 'New', 'method', 'of', 'ponning', 'school', 'hAHHAHAHA', 'http://t.co/XRVmH0dMhc']
470134435116236800	2595	['rt', '@mmldn', ':', 'you', 'can', 'tell', 'who', 'voted', 'for', 'bnp', ',', 'they', 'all', 'wear', 'umbro', 'trackies', '&', 'screw', 'face', 'you']	['RT', '@MMLdn', ':', 'You', 'can', 'tell', 'who', 'voted', 'for', 'BNP', ',', 'they', 'all', 'wear', 'umbro', 'trackies', '&', 'screw', 'face', 'you']
470557766201798658	2597	"['""', '@rawr_town', ':', 'miss', 'cute', 'rawr', '2014', '~', '@rawr_iudanbo', 'congratulation', '!!', '#rawr2ndyearsary', 'hey', 'cutie', 'girl', 'xd', '""', 'chukkaeee', '\\m/']"	"['""', '@RawR_Town', ':', 'MISS', 'CUTE', 'RAWR', '2014', '~', '@RawR_IUdanbo', 'CONGRATULATION', '!!', '#RAWR2NDYEARSARY', 'HEY', 'CUTIE', 'GIRL', 'XD', '""', 'chukkaeee', '\\m/']"
471843437839257600	2599	"['having', 'a', 'teacher', 'who', ""doesn't"", 'accept', 'late', 'work', 'is', 'probably', 'the', 'worst', 'thing', 'ever', 'when', 'you', 'have', 'little', 'time', 'for', 'how', 'every', 'night']"	['Having', 'a', 'teacher', 'who', 'doesnt', 'accept', 'late', 'work', 'is', 'probably', 'the', 'worst', 'thing', 'ever', 'when', 'u', 'have', 'little', 'time', 'for', 'hw', 'every', 'night']
470990266044657664	2600	['try', 'na', 'po', 'words', 'that', 'starts', 'with', 's', 'and', 'enda', 'with', 'r', 'example', ':', 'saucer', 'admin', 'ching']	['Try', 'na', 'po', 'Words', 'that', 'Starts', 'with', 'S', 'And', 'Enda', 'with', 'R', 'Example', ':', 'Saucer', 'Admin', 'chinG']
471042145387036672	2602	['niall', 'zayn', 'louis', 'harry', 'liam', 'http://t.co/rtb7prldxq']	['Niall', 'Zayn', 'Louis', 'Harry', 'Liam', 'http://t.co/Rtb7prLDXQ']
470107197276291073	2603	"['laughing like shit', ""can't"", 'have', 'my', 'niggers', 'falling', 'short', 'to', 'bitches', 'like', 'that', ',', 'no', 'never', 'that']"	"['Lls', ""can't"", 'have', 'my', 'niggas', 'fallin', 'short', 'to', 'bitches', 'like', 'dat', ',', 'nah', 'neva', 'dat']"
471140610900905985	2607	"['rt', '@aygarde_', ':', 'bro', 'i', ""don't"", 'feel', 'like', 'i', 'even', 'have', 'school', 'tomorrow']"	['RT', '@aygarde_', ':', 'bro', 'I', 'dont', 'feel', 'like', 'I', 'even', 'have', 'school', 'tmrw']
471335255946047488	2615	"['@andyhspurs', '@stespurs', '@pipey78', 'why', 'you', 'going', 'on', 'about', 'benitez', '?', 'why', 'on', 'earth', 'leave', 'napoli', 'now', '?', 'poch', 'will', 'get', 'time', ',', ""let's"", 'get', 'behind', 'him']"	"['@andyhspurs', '@Stespurs', '@Pipey78', 'why', 'you', 'going', 'on', 'about', 'Benitez', '?', 'Why', 'on', 'earth', 'leave', 'Napoli', 'now', '?', 'Poch', 'will', 'get', 'time', ',', ""let's"", 'get', 'behind', 'him']"
471261486552076290	2618	"['had', 'a', 'good', 'joint', '..', 'ahhhh', '#getdrunk', 'rt', '""', '@raisrzk', ':', '@izzuddinzahidi', 'kena', 'tweet', 'kalau', 'hisap', '.', '""']"	"['had', 'a', 'good', 'joint', '..', 'ahhhh', '#GetDrunk', 'RT', '""', '@RaisRzk', ':', '@IzzuddinZahidi', 'Kena', 'tweet', 'kalau', 'hisap', '.', '""']"
470015400747749376	2620	['rt', '@emmanuelshannon', ':', '#argentinawantsbigbangconcert', 'aca', 'ayudando', 'con', 'spam', '<3']	['RT', '@EmmanuelShannon', ':', '#ArgentinaWantsBigbangConcert', 'ACA', 'AYUDANDO', 'CON', 'SPAM', '<3']
469815848345944065	2621	['rahway', ',', 'nj', '-', 'paramedic', '-', 'robert', 'wood', 'johnson', 'university', 'hospital', 'rahway', ':', 'perform', 'as', 'a', 'paramedic', 'in', 'mobile', 'inte', '...', 'http://t.co/renufsgp6i']	['Rahway', ',', 'NJ', '-', 'Paramedic', '-', 'Robert', 'Wood', 'Johnson', 'University', 'Hospital', 'Rahway', ':', 'Perform', 'as', 'a', 'paramedic', 'in', 'Mobile', 'Inte', '...', 'http://t.co/reNUFsGP6i']
470076134265454592	2622	"['my', 'mama', ""ain't"", 'live', 'like', 'no', 'second', 'class', 'nigger', '.']"	"['My', 'momma', ""ain't"", 'live', 'like', 'no', 'second', 'class', 'nigga', '.']"
470264273986256896	2624	['prateik', 'babbar', 'to', 'work', 'in', 'a', 'bengali', 'film', 'for', 'his', 'mom', '-', 'http://t.co/bvqb1lribh', 'http://t.co/1j7e3qx0dv']	['Prateik', 'Babbar', 'to', 'work', 'in', 'a', 'BENGALI', 'FILM', 'for', 'his', 'MOM', '-', 'http://t.co/bVQB1LribH', 'http://t.co/1J7E3qx0dv']
471117831606517760	2625	"['@realstouffer', ':', 'much', 'better', 'a', ""'"", 'little', 'bit', 'but', '@thecamillechen', ':', 'i', 'think', 'you', 'need', 'to', 'wash', 'your', 'face', 'as', 'much', 'as', 'possible', 'haha', '..', 'peace', '..']"	"['@realStouffer', ':', 'much', 'better', 'a', ""'"", 'lil', 'bit', 'but', '@thecamillechen', ':', 'i', 'think', 'you', 'need', 'to', 'wash', 'your', 'face', 'as', 'much', 'as', 'posible', 'haha', '..', 'peace', '..']"
471122596365230080	2627	"['rt', '@tellemcmainey', ':', ""can't"", 'wait', 'till', 'this', 'song', 'w/', 'me', ',', 'j', ',', 'leo', ',', 'leo', 'bro', 'and', 'kat', 'come', 'out', '.', ""y'all"", 'gonna', 'keep', 'it', 'on', 'replay']"	"['RT', '@TellemCmainey', ':', ""can't"", 'wait', 'till', 'this', 'song', 'w/', 'me', ',', 'j', ',', 'leo', ',', 'leo', 'bro', 'n', 'kat', 'come', 'out', '.', 'yall', 'gonna', 'keep', 'it', 'on', 'replay']"
470887140721975296	2628	"['@stevemratcliff', 'haha', 'no', 'worries', ',', 'bit', 'of', 'a', 'weird', 'name', 'so', ""it's"", 'understandable', 'haha']"	"['@SteveMRatcliff', 'haha', 'no', 'worries', ',', 'bit', 'of', 'a', 'weird', 'name', 'so', ""it's"", 'understandable', 'haha']"
471826106962948096	2630	['@conterasj', 'i', 'know', 'you', 'a', 'lebron', 'fan', 'laughing out loud', 'so', 'you', 'really', 'gotta', 'let', 'any', 'flop', 'against', 'him', 'go']	['@ConterasJ', 'I', 'know', 'you', 'a', 'Lebron', 'fan', 'lol', 'so', 'you', 'really', 'gotta', 'let', 'any', 'flop', 'against', 'him', 'go']
470734505800900608	2631	['rt', '@weloverobdyrdek', ':', 'manny', 'pacquiao', 'is', 'real', 'as fuck', 'for', 'this', '.', 'http://t.co/rrw2lb54s4']	['RT', '@WeLoveRobDyrdek', ':', 'Manny', 'Pacquiao', 'is', 'real', 'af', 'for', 'this', '.', 'http://t.co/RRW2lB54S4']
471272710505766912	2632	"['much', 'money', 'for', '2014', 'please', '.', ""dwp'14"", 'for', 'meeting', 'zedd', '.', ':"")']"	"['Much', 'money', 'for', '2014', 'pls', '.', ""DWP'14"", 'for', 'meeting', 'zedd', '.', ':"")']"
471732347503525889	2633	['rt', '@niallofficial', ':', 'dressing', 'room', 'shenanigans', '!', 'with', 'harrystyles', 'http://t.co/xdupsttiot']	['RT', '@NiallOfficial', ':', 'Dressin', 'room', 'shenanigans', '!', 'With', 'harrystyles', 'http://t.co/xDUPSTtIot']
470901632021311488	2634	"['i', ""won't"", 'mess', 'up', 'your', 'hashtag', 'because', ""i'm"", 'descent', 'but', ""there's"", 'no', 'unity', 'in', 'any', 'group', 'because', 'everybody', 'is', 'a', 'prick', 'to', 'you', 'sometimes']"	"['i', ""won't"", 'mess', 'up', 'your', 'hashtag', 'cuz', 'im', 'descent', 'but', ""there's"", 'no', 'unity', 'in', 'ANY', 'group', 'because', 'everybody', 'is', 'a', 'prick', 'to', 'you', 'sometimes']"
470249317077229568	2636	"['@abarba2020', 'alright', ""i'm going to"", 'see', 'if', 'fam', 'will', 'swoop', 'you']"	['@abarba2020', 'ight', 'Ima', 'see', 'if', 'fam', 'will', 'swoop', 'youu']
472021972550156290	2637	['rt', '@aurak4s1h', ':', 'desain', 'kamar', 'anak', 'ceria', '-', 'happy', 'and', 'bright', 'children', 'room', 'design', 'ideas', 'http://t.co/5okzixykwx']	['RT', '@AuraK4s1h', ':', 'Desain', 'Kamar', 'Anak', 'Ceria', '-', 'Happy', 'and', 'Bright', 'Children', 'Room', 'Design', 'Ideas', 'http://t.co/5okziXyKwx']
470743926207684608	2639	['rt', '@femaletexts', ':', 'when', 'you', 'in', 'public', 'with', 'bae', '&', 'you', 'see', 'another', 'girl', 'look', 'at', 'him', 'http://t.co/5pyr3rronh']	['RT', '@FemaleTexts', ':', 'when', 'u', 'in', 'public', 'with', 'bae', '&', 'u', 'see', 'another', 'girl', 'look', 'at', 'him', 'http://t.co/5pYR3rROnh']
470304501543751680	2640	"['laughing my ass off', 'mt', '@redsteeze', ':', 'fucking', 'jews', '.', 'always', 'throw', 'their', 'holocaust', 'privilg', 'in', ""people's"", 'faces', '.', 'someone', 'should', 'just', 'put', 'them', 'all', 'in', 'campus', 'and', '..', 'o', 'wait', '@owillis']"	['LMAO', 'MT', '@redsteeze', ':', 'Fucking', 'Jews', '.', 'Always', 'throwg', 'their', 'holocaust', 'privilg', 'in', 'ppls', 'faces', '.', 'Sum1', 'shld', 'just', 'put', 'them', 'all', 'in', 'camps', 'n', '..', 'o', 'w8', '@Owillis']
471055311340847105	2641	['rt', '@wizkhalifa', ':', 'you', 'better', 'lock', 'it', 'up', '.']	['RT', '@wizkhalifa', ':', 'U', 'better', 'locc', 'it', 'up', '.']
471389685424861185	2642	['rt', '@nbafollowtrain', ':', 'retweet', 'for', 'michael', 'jordan', 'favorite', 'for', 'lebron', 'james', 'http://t.co/cwhg5cr95q']	['RT', '@NBAFollowTrain', ':', 'RT', 'for', 'Michael', 'Jordan', 'FAV', 'for', 'LeBron', 'James', 'http://t.co/CWhG5cr95Q']
470585847071252480	2643	['out', '-', 'jos', 'buttler', 'c', 'senanayake', 'b', 'mathews', '4(6', ')', '-', '55/6', 'in', '17.1', 'ov', '.', '#cricket', '#engvsl', 'http://t.co/6fnzmwlews']	['OUT', '-', 'Jos', 'Buttler', 'c', 'Senanayake', 'b', 'Mathews', '4(6', ')', '-', '55/6', 'in', '17.1', 'ov', '.', '#cricket', '#EngvSL', 'http://t.co/6fNZMwlEWs']
470989032931872771	2644	"['rt', '@goldenthang', ':', 'when', ""you're"", 'tweeting', 'in', 'class', 'and', 'someone', 'in', 'your', 'class', 'favorites', 'your', 'tweet', 'http://t.co/4kwam0dlte']"	['RT', '@GoldenThang', ':', 'when', 'u', 'tweetin', 'in', 'class', 'and', 'someone', 'in', 'your', 'class', 'favs', 'ur', 'tweet', 'http://t.co/4KwAM0DLTE']
470277687375065088	2645	['rt', '@eyewiretoday', ':', 'alcon', 'receives', 'positive', 'chmp', 'opinion', 'for', 'simbrinz', 'for', 'the', 'treatment', 'of', 'glaucoma', 'http://t.co/oguhssl6w2']	['RT', '@EyeWireToday', ':', 'Alcon', 'Receives', 'Positive', 'CHMP', 'Opinion', 'for', 'Simbrinz', 'for', 'the', 'Treatment', 'of', 'Glaucoma', 'http://t.co/oGUHSSL6w2']
470441621721743360	2647	"['@dixon_shaq', ""you're"", 'right', ',', ""that's"", 'what', ""i'm going to"", 'do', 'laughing out loud']"	"['@dixon_shaq', 'u', 'right', ',', ""that's"", 'what', 'ima', 'do', 'lol']"
470267713311735808	2648	['from', 'rollingstone', 'kanye', 'west', 'marries', 'kim', 'kardashian', 'in', 'florence', 'http://t.co/0mfwpiruvj']	['From', 'RollingStone', 'Kanye', 'West', 'Marries', 'Kim', 'Kardashian', 'in', 'Florence', 'http://t.co/0mFWPIRUVj']
471923792290144256	2649	"['rt', '@iymula', ':', 'just', 'watch', 'zimuvuta', 'by', 'gwamba', ',', 'should', 'say', ""it's"", 'amazing', '!']"	['RT', '@IYmula', ':', 'Jst', 'watch', 'Zimuvuta', 'by', 'Gwamba', ',', 'shuld', 'say', 'its', 'amazing', '!']
470517484114968576	2651	['http://t.co/g5xbxehuyq', '#1', ':', 'fasta', 'pasta', 'the', 'microwave', 'cooker', 'fasta', 'pasta', 'the', 'microwave', 'cookerby', 'fasta', 'pasta(543', '...', 'http://t.co/7xpmeigzbp']	['http://t.co/G5xbXehuYQ', '#1', ':', 'Fasta', 'Pasta', 'The', 'Microwave', 'Cooker', 'Fasta', 'Pasta', 'The', 'Microwave', 'Cookerby', 'Fasta', 'Pasta(543', '...', 'http://t.co/7xPmeIgZBp']
471434753229733888	2653	"['http://t.co/zozhaf9v68', 'at', 'first', 'glance', ',', 'it', ""didn't"", 'look', 'like', 'much', ',', 'center', 'maurkice', 'pouncey', 'taking', 'his', 'spot', 'in', 'the', 'middle', 'http://t.co/jjmoaefh6r']"	"['http://t.co/zoZhaf9v68', 'At', 'first', 'glance', ',', 'it', ""didn't"", 'look', 'like', 'much', ',', 'center', 'Maurkice', 'Pouncey', 'taking', 'his', 'spot', 'in', 'the', 'midd', 'http://t.co/jJMOaeFH6r']"
470508420215214080	2654	['rt', '@ashton5sos', ':', 'when', 'their', 'is', 'no', 'toilets', 'available', 'laughing out loud', ':p', 'calum', 'is', 'a', 'resourceful', 'man', '@calum5sos', 'http://t.co/l2hnj1w8to']	['RT', '@Ashton5SOS', ':', 'When', 'their', 'is', 'no', 'toilets', 'available', 'lol', ':p', 'Calum', 'is', 'a', 'resourceful', 'man', '@Calum5SOS', 'http://t.co/L2hnJ1W8tO']
470064201495355393	2656	['fictional', 'characters', '(', 'that', 'i', 'care', 'about', ')', 'who', 'might', 'die', 'this', 'year', ':', 'sebastian', 'jace', 'simon', 'alec', 'magnus', 'percy', 'annabeth', 'nico', 'leo']	['fictional', 'characters', '(', 'that', 'i', 'care', 'about', ')', 'who', 'might', 'die', 'this', 'year', ':', 'sebastian', 'jace', 'simon', 'alec', 'magnus', 'percy', 'annabeth', 'nico', 'leo']
469839193871351808	2657	['karlie', 'kloss', 'in', 'chanel', 'haute', 'couture', 'http://t.co/9ipcl86evy']	['Karlie', 'Kloss', 'in', 'Chanel', 'haute', 'couture', 'http://t.co/9IpcL86evY']
471041239450521601	2658	['amd', 'catalyst', '14.6', 'introduces', 'brand', 'new', 'eyefinity', 'and', 'mantle', 'for', 'notebooks', 'with', 'enduro', '|', 'info-pc', 'http://t.co/tagbmgwnkm']	['AMD', 'Catalyst', '14.6', 'Introduces', 'Brand', 'New', 'Eyefinity', 'and', 'Mantle', 'for', 'Notebooks', 'with', 'Enduro', '|', 'Info-Pc', 'http://t.co/tAGBMGWNKm']
470416053248729088	2662	['rt', '@katipotaczek', ':', 'shoutout', 'to', 'lauren', 'and', 'nancy', 'my', 'favorite', 'fenwick', 'girls']	['RT', '@katipotaczek', ':', 'shoutout', 'to', 'lauren', 'and', 'nancy', 'my', 'favorite', 'fenwick', 'girls']
471155181908787200	2665	"['rt', '@oh_jaaazmin', ':', ""i'm going to"", 'be', 'a', 'bitch', 'now', 'idgaf', 'about', 'anything', 'anymore', '.']"	['RT', '@Oh_Jaaazmin', ':', 'ima', 'be', 'a', 'bitch', 'now', 'idgaf', 'about', 'anything', 'anymore', '.']
471473235960135680	2666	['how', 'long', 'will', 'i', 'love', 'you', '//', 'ellie', 'goulding']	['How', 'long', 'will', 'I', 'love', 'u', '//', 'Ellie', 'Goulding']
471355166332297216	2671	['i', 'really', 'miss', 'texting', 'on', 'my', 'old', 'voyager', 'to be honest']	['I', 'really', 'miss', 'texting', 'on', 'my', 'old', 'Voyager', 'tbh']
469959092224929792	2672	"['@srnonstop', 'budur', 'isteeeee', '!', 'eye', 'of', 'the', ""tiger'im"", 'benim', ';)']"	"['@srnonstop', 'budur', 'isteeeee', '!', 'eye', 'of', 'the', ""tiger'im"", 'benim', ';)']"
471370102214905857	2673	['kamran', 'khan', 'is', 'leaving', 'geo', 'watch', 'free', 'all', 'tv', 'programs', '.', 'apna', 'tv', 'zone', 'http://t.co/ac2i55mwam']	['Kamran', 'Khan', 'is', 'leaving', 'GEO', 'Watch', 'Free', 'All', 'TV', 'Programs', '.', 'Apna', 'TV', 'Zone', 'http://t.co/AC2I55MwAm']
472140222596411392	2675	"['uma', 'see', ""what's"", 'to', 'marshalls', 'toma']"	['Uma', 'see', 'wats', 'to', 'marshalls', 'toma']
471211196838723584	2676	['#update', 'trailer', 'of', 'sdtg', 'will', 'be', 'shown', 'sa', 'premiere', 'night', 'ng', 'maybe', 'this', 'time', ':))', '-selaii']	['#Update', 'Trailer', 'of', 'SDTG', 'will', 'be', 'shown', 'sa', 'primiere', 'night', 'ng', 'Maybe', 'This', 'Time', ':))', '-selaii']
472155854733443072	2677	"['if', 'anything', 'you', 'hoes', 'should', 'be', 'thanking', 'me', ""i'm"", 'saving', ""y'all"", 'tears', '&', 'heart', 'pains', 'because', 'everybody', 'know', 'who', 'kylan', 'not', 'leaving']"	['If', 'anything', 'you', 'hoes', 'should', 'be', 'thankin', 'me', 'im', 'savin', 'yall', 'tears', '&', 'heart', 'pains', 'cause', 'EVERYBODY', 'know', 'who', 'Kylan', 'not', 'leavin']
469791370409177088	2685	"['not', ""again!:'("", '""', '@thousynie', ':', 'oh', 'well', ',', ""it's"", 'a', 'good', 'thing', 'you', 'know', 'ds', '+', ""it's"", '*', 'attention', 'nt', 'mind', ':)', '""', '@dacurrent', ':', ""i'm"", 'as', 'dumb', 'as', 'fuck', '.', 'pay', 'me', 'no', 'mind', ':)', '""']"	"['Not', ""again!:'("", '""', '@thousynie', ':', 'oh', 'well', ',', ""it's"", 'a', 'gd', 'thing', 'u', 'knw', 'ds', '+', ""it's"", '*', 'attention', 'nt', 'mind', ':)', '""', '@dacurrent', ':', ""I'm"", 'as', 'Dumb', 'as', 'fack', '.', 'Pay', 'me', 'no', 'mind', ':)', '""']"
471801410909396993	2688	"[""i'm"", 'at', 'malaysia', 'airlines', 'academy', '-', '@mas', '(', 'petaling', 'jaya', ',', 'selangor', ')', 'w/', '2', 'others', 'http://t.co/we8maogruc']"	"[""I'm"", 'at', 'Malaysia', 'Airlines', 'Academy', '-', '@mas', '(', 'Petaling', 'Jaya', ',', 'Selangor', ')', 'w/', '2', 'others', 'http://t.co/WE8MAogruC']"
472204709986459649	2689	"['rt', '@mr_zufayrian', ':', '""', 'that', 'moment', 'when', 'you', 'wanna', 'to', 'type', 'hahaha', 'but', 'you', 'type', '""', 'haahaha', '""', 'or', '""', 'hahagaha', '""', '.', 'erm', 'lantak', 'la', '""']"	"['RT', '@mr_zufayrian', ':', '""', 'That', 'moment', 'when', 'you', 'wanna', 'to', 'type', 'hahaha', 'but', 'you', 'type', '""', 'haahaha', '""', 'or', '""', 'hahagaha', '""', '.', 'Erm', 'lantak', 'la', '""']"
471843341349298176	2690	"['people', 'who', 'get', 'to', 'talking', 'reckless', ""don't"", 'understand', 'how', 'much', 'of', 'a', 'true', 'savage', 'i', 'could', 'be']"	"['People', 'who', 'get', 'to', 'talkin', 'reckless', ""don't"", 'understand', 'how', 'much', 'of', 'a', 'true', 'savage', 'I', 'could', 'b']"
471090702861238272	2691	"['""', '@_vsxp', ':', 'rasheeda', 'and', 'erica', 'the', 'realest', 'females', 'on', 'love', '&', 'hip', 'hop', 'atl', '!', '""', 'rft']"	"['""', '@_vsxp', ':', 'Rasheeda', 'and', 'Erica', 'the', 'REALEST', 'females', 'on', 'Love', '&', 'hip', 'hop', 'ATL', '!', '""', 'RFT']"
471758847087226880	2692	"['@veryalltimelow', ""rt'ed"", 'even', 'tho', ""i'm"", 'british', 'you only live once']"	"['@veryalltimelow', ""rt'ed"", 'even', 'tho', 'im', 'british', 'YOLO']"
471521973793992704	2693	"['rt', '@zouisbluntvines', ':', '""', ""that's"", 'just', 'zayn', 'there', 'warming', 'up', 'before', 'the', 'show', '""', 'https://t.co/3a8rq3mhgh']"	"['RT', '@zouisbluntvines', ':', '""', ""that's"", 'just', 'zayn', 'there', 'warmin', 'up', 'before', 'the', 'show', '""', 'https://t.co/3a8RQ3MHGh']"
